AGUASCALIENTES ,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS ,CHIHUAHUA,CIUDAD DE MEXICO,DURANGO ,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MÉXICO,MICHOACÁN,MORELOS,NAYARIT,NUEVO LEÓN,OAXACA ,PUEBLA ,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS ,TLAXCALA ,VERACRUZ,YUCATÁN,ZACATECAS ,NACIONAL,año,mes,dia,fecha
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1994,8,28,28/08/1994
,128,6,13,9,19,13,40,,17,191,12,28,15,28,34,22,13,9,8,23,10,12,17,47,30,217,5,212,440,7,8,1633,1994,9,4,04/09/1994
22,300,8,32,55,29,69,96,85,68,764,56,64,142,203,62,75,28,49,81,111,46,31,45,108,80,1140,151,978,855,15,24,5872,1994,9,11,11/09/1994
20,378,10,31,46,25,75,68,158,63,3470,30,34,140,170,71,87,27,63,63,103,38,21,43,105,89,1852,99,878,275,14,14,8560,1994,9,18,18/09/1994
42,704,42,40,59,33,161,86,281,145,3214,185,83,314,527,173,156,65,106,119,327,120,56,45,193,126,1421,151,1212,5216,25,18,15445,1994,9,25,25/09/1994
96,1643,137,223,527,79,425,493,1720,855,3731,675,288,806,2471,516,384,139,362,267,1488,481,306,103,772,466,1708,503,874,11391,91,79,34099,1994,10,2,02/10/1994
13,181,11,52,51,11,71,138,2321,73,5153,74,51,1133,287,93,35,24,35,43,172,57,34,450,55,38,1727,79,1346,,6,22,13836,1994,10,9,09/10/1994
19,252,19,34,56,21,116,70,760,73,17822,112,40,1060,391,57,96,10,74,85,76,47,23,1451,50,35,7886,120,2936,,6,24,33821,1994,10,16,16/10/1994
115,420,10,34,56,22,98,99,538,165,,139,92,1779,403,102,100,35,156,100,124,38,31,1004,114,56,,246,6170,,7,100,12353,1994,10,23,23/10/1994
156,420,31,44,88,36,136,178,487,148,,73,96,2714,467,129,327,51,225,128,139,31,29,1988,198,66,,334,,,13,99,8831,1994,10,30,30/10/1994
212,470,10,44,94,62,149,179,386,70,,117,111,3238,500,135,305,68,149,163,112,33,46,4867,117,63,,333,,,12,101,12146,1994,11,6,06/11/1994
337,527,15,112,155,119,262,318,310,88,,196,188,4654,978,213,820,122,307,271,365,64,60,6997,153,103,,738,,,20,155,18647,1994,11,13,13/11/1994
202,520,12,164,225,128,330,564,672,296,,218,192,6278,1306,285,831,128,535,367,494,71,84,,304,166,,727,,,20,112,15231,1994,11,20,20/11/1994
194,687,127,135,207,96,329,844,928,558,,249,224,7843,1580,393,642,178,472,344,509,89,154,,498,196,,608,,,43,430,18557,1994,11,27,27/11/1994
150,859,170,219,194,144,346,655,651,303,,298,308,8505,1485,349,476,206,355,462,623,85,154,,586,180,3,796,20,,49,136,18767,1994,12,4,04/12/1994
116,1048,128,232,247,169,433,687,826,335,,374,326,6216,1855,404,743,193,391,540,666,108,180,,660,186,32,924,87,402,55,116,18679,1994,12,11,11/12/1994
57,877,74,260,220,179,411,492,761,265,67,360,283,6533,1565,360,580,185,444,476,11,86,174,31,488,141,13,794,45,182,48,82,16544,1994,12,18,18/12/1994
70,794,40,194,178,112,347,419,462,156,465,331,221,7083,1380,304,311,129,349,379,6,26,162,20,306,100,8,579,32,151,55,45,15214,1994,12,25,25/12/1994
90,524,35,173,129,66,247,410,805,93,326,240,204,13443,1065,354,317,84,349,312,615,34,79,37,257,89,6,432,31,116,61,36,21059,1995,1,12,12/01/1995
269,723,66,186,190,181,368,303,545,172,275,350,217,39138,1938,393,376,159,363,260,428,69,120,31,355,184,31,520,32,120,91,212,48665,1995,1,8,08/01/1995
474,716,70,199,213,145,529,425,784,144,333,433,246,,2267,410,690,157,577,551,666,84,198,30,380,168,50,669,44,209,97,181,12139,1995,1,15,15/01/1995
243,850,56,219,227,139,516,605,968,241,281,653,289,,1955,415,704,202,535,438,595,84,144,24,361,213,59,692,97,980,106,201,13092,1995,1,22,22/01/1995
247,731,40,168,246,143,381,529,1405,220,290,674,267,,1713,491,480,231,462,387,718,129,112,39,381,234,75,651,72,1061,108,165,12850,1995,1,29,29/01/1995
111,915,90,199,191,156,276,695,763,230,877,627,221,,1541,390,503,183,502,428,939,215,114,83,392,207,75,526,82,1075,113,204,12923,1995,2,5,05/02/1995
123,1061,89,235,238,132,276,3059,1001,255,3003,741,221,,2093,413,501,133,495,413,634,342,208,174,404,160,58,611,106,977,582,270,19008,1995,2,12,12/02/1995
253,959,62,182,230,106,454,2237,1226,277,1897,679,237,299,2047,379,654,129,533,418,726,310,122,208,426,196,80,708,89,1156,1010,245,18534,1995,2,19,19/02/1995
362,1269,90,181,273,73,364,1855,1362,237,4478,557,254,120,2234,468,570,130,690,418,874,312,144,254,430,276,108,892,117,1372,1212,164,22140,1995,2,26,26/02/1995
223,1225,119,195,253,83,487,2137,1349,334,8182,702,257,124,3292,585,771,135,439,511,888,381,167,212,471,289,107,885,151,2498,918,183,28553,1995,3,5,05/03/1995
408,1365,103,289,249,209,485,2764,1490,532,34410,932,204,142,2741,669,538,342,681,456,570,467,203,215,536,324,151,819,96,1309,968,140,54807,1995,3,12,12/03/1995
334,1566,83,226,283,331,422,5685,1016,540,,971,207,139,3160,640,455,310,930,558,557,354,152,127,559,284,211,873,120,1359,2909,183,25544,1995,3,19,19/03/1995
440,1506,102,214,300,185,386,4238,1018,403,,1093,154,219,3035,610,652,283,507,489,478,288,182,163,489,269,238,892,102,1176,9424,113,29648,1995,3,26,26/03/1995
218,2298,153,180,361,171,372,5474,1783,563,,820,235,123,3311,490,747,243,594,531,434,305,149,190,490,348,241,828,175,1253,11791,150,35021,1995,4,2,02/04/1995
717,1577,98,176,371,238,418,10931,1252,2130,,975,432,470,4035,746,1097,304,736,589,520,251,166,441,674,329,246,1054,152,1468,,185,32778,1995,4,9,09/04/1995
614,1777,69,83,206,168,260,12926,1315,2077,,587,244,337,2024,415,831,145,262,480,343,128,174,288,279,188,158,591,79,958,,155,28161,1995,4,16,16/04/1995
372,2868,103,225,360,195,475,21244,1656,,,1063,441,578,3800,988,1161,245,643,695,666,366,240,507,760,382,277,957,166,1424,,259,43116,1995,4,23,23/04/1995
622,2640,173,211,310,207,508,,1483,,,952,437,549,3784,1011,939,204,633,638,629,290,227,354,847,403,276,983,151,2421,,306,22188,1995,4,30,30/04/1995
1314,3053,93,218,229,134,414,,1054,,,1049,288,483,2699,707,856,208,320,2745,426,195,149,460,522,213,235,879,101,1629,,439,21112,1995,5,7,07/05/1995
1800,4145,106,201,291,222,448,,1326,,,948,378,570,3130,752,1136,273,736,8435,740,254,214,495,617,294,253,990,153,2345,,906,32158,1995,5,14,14/05/1995
2146,5153,152,249,462,250,608,,1731,,,1128,421,849,3796,852,1315,304,706,2412,778,243,177,449,932,386,249,1283,194,18518,,327,46070,1995,5,21,21/05/1995
3701,8047,158,227,411,231,630,,1898,,,884,375,1090,3321,769,1212,244,1132,,660,321,232,510,783,427,292,1016,174,,,1568,30313,1995,5,28,28/05/1995
1465,8495,204,300,405,257,617,,1713,,,1445,405,1329,3473,803,1000,248,669,,728,395,205,428,718,423,368,1218,194,,,3769,31274,1995,6,4,04/06/1995
,3200,134,221,487,213,701,,1997,,142,1022,367,1243,3397,1364,848,237,662,,619,498,223,290,922,381,272,1046,149,,29,5829,26493,1995,6,11,11/06/1995
,1469,159,217,423,194,821,,1681,,457,1073,318,888,3407,2631,913,216,709,,303,340,214,397,2225,309,236,1146,173,,38,4814,25771,1995,6,18,18/06/1995
,578,164,163,430,208,914,,1170,,419,1339,374,968,3410,1653,1062,251,719,,1385,470,168,391,2237,387,304,1197,146,,23,,20530,1995,6,25,25/06/1995
,299,105,264,435,244,833,,3140,,257,1239,408,947,3407,1474,975,258,873,,1245,470,177,232,2949,361,287,1107,169,,20,,22175,1995,7,2,02/07/1995
,249,104,239,498,289,1267,,6332,194,284,1418,464,674,3990,3886,1028,283,779,,1779,411,177,351,1593,440,295,1148,262,,36,,28470,1995,7,9,09/07/1995
,200,194,270,579,239,2378,,7315,254,281,1212,485,921,4516,9114,950,339,733,,2308,499,213,372,4638,332,313,1223,776,,34,,40688,1995,7,16,16/07/1995
,171,170,310,652,232,3999,,6670,172,274,1185,482,946,3824,10956,1130,298,826,,3039,415,227,239,3701,363,346,1296,865,,43,,42831,1995,7,23,23/07/1995
,184,130,294,583,181,5802,,7452,185,210,1300,441,814,2712,12466,1021,219,624,,5094,376,188,479,10014,182,204,1559,745,,27,,53486,1995,7,30,30/07/1995
,194,181,292,615,246,11396,64,14555,178,442,1133,410,923,3836,14397,979,311,659,,6407,361,272,621,10466,257,303,1306,693,,127,,71624,1995,8,6,06/08/1995
,103,167,388,616,331,,314,63155,237,848,1602,609,1104,5009,,1402,317,894,983,8418,468,226,452,,485,259,2276,655,435,132,39,91924,1995,8,13,13/08/1995
27,202,230,346,750,382,,568,118759,353,998,1829,660,1360,4887,,1478,324,1270,5562,11890,568,296,339,,720,422,4177,2892,2346,125,67,163827,1995,8,20,20/08/1995
31,127,120,325,585,296,,267,,241,893,1591,504,1079,6658,,1112,303,729,3785,28763,382,248,378,,505,316,7002,4427,1110,64,31,61872,1995,8,27,27/08/1995
28,115,133,332,522,323,,635,,613,1050,1843,339,1332,9590,,1418,368,1090,,41828,302,345,792,,482,429,6399,5788,723,144,32,76995,1995,9,3,03/09/1995
46,172,174,368,820,436,,985,,1021,1279,2439,597,1451,9269,,1688,465,1541,,,445,259,819,,544,675,,2711,760,255,92,29311,1995,9,10,10/09/1995
42,190,178,352,921,490,,825,,733,1421,1394,645,1670,7479,,1333,382,1426,,,414,443,553,,627,1129,,,839,318,116,23920,1995,9,17,17/09/1995
159,625,246,449,1187,626,,1178,,900,1704,3018,763,2174,10768,,1573,532,1706,,,770,559,671,,818,1409,,,1221,436,202,33694,1995,9,24,24/09/1995
542,879,206,557,1715,852,,1743,,1758,2992,4924,1054,3460,13153,,2713,727,2132,,,1506,671,1289,,1361,1998,,,4416,660,241,51549,1995,10,1,01/10/1995
419,448,202,273,1295,352,,577,,700,986,1109,782,1365,6538,,1133,289,703,,,543,514,593,,498,94,,,2429,257,212,22311,1995,10,8,08/10/1995
281,497,181,181,765,214,,668,,299,868,1363,860,1091,6645,,1426,321,975,,,555,460,512,,448,87,,,2456,175,135,21463,1995,10,15,15/10/1995
431,543,304,420,707,351,,856,,542,1289,2319,1613,1447,7063,,1726,500,1530,,,576,670,397,,478,220,,,2066,263,209,26520,1995,10,22,22/10/1995
784,1436,460,459,1047,601,119,835,,1191,1764,1783,2677,3305,10167,,2606,661,2183,,,562,1057,892,,1251,1322,,,4297,412,346,42217,1995,10,29,29/10/1995
241,528,133,229,612,193,399,668,,309,613,766,1189,1121,2975,,462,187,1171,,,330,1159,453,,467,594,,,1738,394,180,17111,1995,11,10,10/11/1995
770,1923,266,608,1504,644,703,1212,,955,1684,2281,1857,2448,9307,,1767,430,2073,,,531,2554,1202,,1247,1344,,,4421,729,577,43037,1995,11,12,12/11/1995
767,1747,506,522,1108,776,755,1158,,474,2141,2056,3307,2621,6631,,2177,479,1643,,,434,2355,899,,1073,1971,,,4431,727,612,41370,1995,11,19,19/11/1995
327,1585,1555,474,728,480,569,776,,476,3122,2713,16361,2511,6367,,1796,557,1222,,,532,3612,1168,,636,1298,,,3693,609,478,53645,1995,11,26,26/11/1995
363,2253,3115,448,917,326,570,1189,3,791,3425,4214,13920,2436,9068,21,1852,571,1901,,46,684,8869,1809,79,932,1909,380,58,4253,595,589,67586,1995,12,3,03/12/1995
826,2617,,452,1437,483,2187,1573,1522,633,3249,3960,,2733,9475,341,1804,550,2136,4186,1033,1088,,4505,539,1060,1272,2384,456,4580,778,554,58413,1995,12,10,10/12/1995
577,3172,,389,1226,446,2281,1085,2986,598,2777,4040,,2187,7343,351,1270,415,1559,3739,1093,1169,,4294,790,959,656,3108,2570,4021,468,677,56246,1995,12,17,17/12/1995
352,1852,,293,888,301,2089,885,2853,370,2714,2850,,1402,7734,371,1064,308,986,3376,1000,1140,,3197,658,496,546,2747,2897,3528,392,404,47693,1995,12,24,24/12/1995
266,1472,,142,577,217,1674,1361,2181,392,1534,2097,,989,7952,272,1474,283,530,3372,936,705,,2506,464,328,315,1524,3052,2329,320,236,39500,1995,12,31,31/12/1995
1124,1809,,290,616,261,1158,1767,3464,723,1441,2382,,1490,15226,478,1751,458,1142,3213,907,559,,2495,673,767,382,2123,3268,2557,354,1119,53997,1996,1,7,07/01/1996
1357,2337,,478,1557,1053,957,2090,4786,780,1756,2307,,3011,21289,500,1592,809,2918,3298,862,743,,2331,1204,1406,557,3487,4081,3181,720,1668,73115,1996,1,14,14/01/1996
592,3197,,497,1692,506,3712,1368,3878,1327,1759,2976,,5557,22379,488,1092,813,3405,2520,1868,961,,4212,894,828,658,2160,3203,5295,1794,695,80326,1996,1,21,21/01/1996
264,1317,,493,2068,774,5360,626,2275,582,6273,1692,,6544,17576,1123,567,660,3922,1738,1436,1827,,3695,370,655,1881,1560,2095,8681,1535,198,77787,1996,1,28,28/01/1996
495,1520,,729,1794,791,5148,1585,4148,1259,5793,2573,,6184,16130,2408,3003,587,2894,2001,1877,1977,,3767,873,909,2297,2577,4455,9281,1606,1154,89815,1996,2,4,04/02/1996
1704,1218,,961,1867,1099,5133,2390,5299,1772,5585,3814,,6453,17617,2579,4352,1467,3676,2136,3265,1679,,4470,1632,1938,3454,3205,3548,5609,1642,3155,102719,1996,2,11,11/02/1996
2978,1622,,819,1884,1135,4783,2472,6678,2067,5729,4081,,5667,15262,2398,3018,1500,3859,4015,3771,2475,,6930,2754,1989,3909,3794,4867,6012,1436,3342,111246,1996,2,18,18/02/1996
1359,3188,112,734,2429,877,1077,1735,6817,1051,2547,1963,,3453,14688,2085,3164,1519,3132,1568,2256,1424,53,1702,3185,1662,1685,2649,2279,2174,597,608,73772,1996,2,25,25/02/1996
754,3295,192,934,1469,698,1545,2547,6099,1130,2984,1908,,3700,12819,3227,2886,1201,2800,1639,2563,1305,137,1451,2421,964,807,2604,2394,2161,923,557,70114,1996,3,3,03/03/1996
768,2962,40,690,1461,429,1760,2480,11474,1562,3438,2829,156,4687,16441,4101,2833,1358,3074,1572,4135,1401,109,1361,3098,1705,1207,2330,1986,5527,873,555,88402,1996,3,10,10/03/1996
872,2499,30,664,2086,433,2467,2187,8958,1941,3776,3203,122,5679,17850,4381,2904,1217,2694,1675,4224,1276,115,1411,3103,2240,1766,2562,4573,8888,607,697,97100,1996,3,17,17/03/1996
895,1866,28,513,1598,354,2030,1722,8339,1611,3470,2884,96,4784,13889,2752,2206,1116,2081,1572,3633,948,49,1115,2418,1743,1202,1669,636,8923,398,532,77072,1996,3,24,24/03/1996
643,2219,275,661,2192,468,2203,1590,10809,2070,4047,3049,69,5847,13978,3312,2012,3837,3104,2379,5051,1256,77,1263,2765,1263,1116,2263,580,8311,611,364,89684,1996,3,31,31/03/1996
963,1126,155,526,1449,341,2113,1067,7487,1206,2219,1790,47,3368,9170,2271,1069,3550,3190,1555,2515,859,56,833,1637,796,747,1953,338,5101,458,265,60220,1996,4,7,07/04/1996
1007,2324,254,424,1843,584,2383,1199,14266,1402,3481,2830,528,4846,16083,3523,1622,3550,5166,1711,3285,900,675,796,2277,1152,1129,2817,481,6654,635,512,90339,1996,4,14,14/04/1996
1291,2395,167,853,2130,586,3259,2072,14831,1903,4685,3686,839,5583,17860,4242,2382,4801,5046,2084,3172,1807,318,1315,3227,1698,1504,3760,463,7127,903,577,106566,1996,4,21,21/04/1996
1084,2354,218,1124,2295,572,4051,2947,13529,1827,4024,6185,2222,5825,16385,4325,2769,2709,4936,2935,3171,2048,315,1467,2936,1663,1357,3473,369,5839,872,445,106271,1996,4,28,28/04/1996
776,1881,263,790,1833,587,4278,1830,8481,1772,3091,3899,463,3891,12283,2937,2072,,4341,2228,2409,1263,382,1014,1975,1456,1326,3271,305,5974,1342,579,78992,1996,5,5,05/05/1996
576,1864,185,613,1887,530,3291,2545,9233,1295,2896,4632,1324,4615,11467,2856,1725,,4002,2292,2306,1316,533,911,2129,1233,1157,3563,231,5834,1475,1156,79672,1996,5,12,12/05/1996
480,1895,200,614,1702,499,3839,1643,9110,1682,2748,4380,1254,4823,11039,2482,1680,,4707,1786,2707,959,482,848,2964,1257,1406,2280,357,5505,1308,1105,77741,1996,5,19,19/05/1996
524,1951,146,506,2432,472,3756,1307,8567,1646,2974,3259,881,5648,14222,2269,1407,,3742,1822,2317,1308,458,872,2990,1058,2212,2660,339,5123,1605,840,79313,1996,5,26,26/05/1996
901,1993,347,538,3100,404,5469,1475,9131,1450,2734,4553,1184,5507,21827,2120,1642,,3251,2527,1913,851,532,984,2881,1219,2207,2440,340,4432,1645,979,90576,1996,6,2,02/06/1996
1136,1631,368,529,3097,656,3210,1931,9731,1201,2667,4471,1469,5716,26937,2117,1835,,2806,2363,2150,1561,508,1037,2502,1266,1598,2278,365,4331,1207,946,93620,1996,6,9,09/06/1996
816,1803,326,442,2306,638,3762,1969,8505,1056,2549,9393,1112,5019,25909,1957,1499,,2419,2888,1917,1106,510,1056,2382,1195,1579,1817,341,4687,1104,984,93046,1996,6,16,16/06/1996
493,1793,226,556,2116,563,3297,1942,8908,1035,1799,15411,1789,5048,28991,2046,1657,,2908,2727,1816,961,620,1369,2149,1093,1778,1920,301,5415,1002,650,102379,1996,6,23,23/06/1996
473,1342,201,572,2426,394,2169,1667,7138,775,1744,21033,1704,3541,16479,1923,1336,,2024,1958,1755,843,518,660,1917,964,1655,1695,194,4985,1142,465,85692,1996,6,30,30/06/1996
477,1052,169,499,2257,269,1446,1547,6351,618,1706,7208,1607,2715,18830,1854,1035,,1734,1652,1621,590,568,816,1548,831,1773,1478,211,4582,1124,389,68557,1996,7,7,07/07/1996
558,898,99,451,2784,419,1640,1218,6595,585,2178,,1737,2853,27525,2250,1009,,1452,1448,1433,702,417,746,1131,636,1318,1198,397,4286,919,484,69366,1996,7,14,14/07/1996
511,745,93,414,3623,466,1486,1161,7311,518,2032,,4096,3169,45557,1972,969,15,2463,1520,1387,688,327,423,1145,886,1174,1257,378,4065,487,386,90724,1996,7,21,21/07/1996
305,992,121,479,4146,386,1020,956,5172,914,1611,,13726,2795,106131,1387,2103,121,2800,2176,1085,632,259,311,1251,638,1054,1860,273,4410,395,281,159790,1996,7,28,28/07/1996
432,1615,239,407,4788,489,1064,1712,7271,1196,2064,,22193,3354,,2118,2159,53,2149,1947,1410,630,290,649,1914,1012,1184,2414,200,4941,482,665,71041,1996,8,4,04/08/1996
942,1801,318,419,6092,637,1520,1186,6845,1706,2634,,16506,4087,,2622,2082,85,2430,1519,2538,753,575,1008,2964,1420,1752,2428,434,5043,600,717,73663,1996,8,11,11/08/1996
1258,2799,366,764,12313,711,1509,1619,7969,1957,2537,,,4749,,2704,2080,75,3065,2268,3495,995,750,1537,3638,1495,2693,3045,588,5707,812,1283,74781,1996,8,18,18/08/1996
1415,2337,431,648,,636,1804,1927,11457,1751,2598,,,4805,,2649,2298,203,2535,2959,3385,756,788,1860,3890,1529,3090,2091,585,6426,785,1251,66889,1996,8,25,25/08/1996
683,1962,417,743,,655,2293,2843,10315,1440,2812,,,4605,,2456,1782,270,3341,1991,3279,686,899,1385,2826,1231,3126,2702,517,5939,793,702,62693,1996,9,1,01/09/1996
853,2021,427,729,,555,1950,2342,8380,1095,2458,,,3178,,2292,1506,433,2405,2467,2913,723,1021,1186,2408,1731,2523,2036,435,5152,823,705,54747,1996,9,8,08/09/1996
617,1868,308,542,,660,1664,2377,8895,845,4385,,,4135,,2092,1484,451,2154,2195,2589,602,877,1245,1954,1993,2336,2353,450,5248,779,681,55779,1996,9,15,15/09/1996
775,1642,479,544,,355,1374,1943,6377,1043,4732,,,3870,,2253,1277,417,1831,2393,2446,946,679,941,1400,1762,2442,1944,460,3578,785,649,49337,1996,9,22,22/09/1996
777,2964,756,844,,757,2801,4152,15342,1776,4770,,,7534,,4708,3379,981,3947,4298,4912,1554,1437,1449,1839,2418,4639,3869,966,7479,1574,853,92775,1996,9,29,29/09/1996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1996,10,9,09/10/1996
597,1638,344,304,,669,3619,1203,2371,538,2260,,,3558,,3994,2368,412,3464,3157,2231,701,627,949,1489,1013,2200,1374,664,7863,1584,738,51929,1996,10,13,13/10/1996
2216,1297,393,447,,784,3788,1669,6229,1332,4329,,,4529,,5278,2496,951,4043,4572,3098,1432,1031,1252,2178,1782,2452,1931,470,8706,1256,1083,71024,1996,10,20,20/10/1996
2925,1843,664,726,,1121,3506,1493,7657,1520,6137,1077,,5168,,4369,3181,1043,5922,4285,3482,2047,1121,2343,3259,2206,3274,3152,896,9777,1153,1043,86390,1996,10,27,27/10/1996
2002,2090,748,529,,1080,3153,2724,7455,1857,7614,1557,,6299,,4447,3414,1020,5298,4644,5388,2225,938,2518,3667,2383,3579,3924,835,10878,1212,1340,94818,1996,11,3,03/11/1996
1017,2301,637,835,,1284,3425,2956,9923,1497,7786,3008,,6840,,4473,3049,1033,5019,5365,7116,2230,996,2696,4044,2443,4378,3750,975,15189,1633,1002,106900,1996,11,10,10/11/1996
688,2324,757,881,,1292,3742,4375,11102,1688,7481,3939,57,8044,,4639,2588,901,4558,5909,7155,2731,1312,3199,4300,2277,4606,3827,1207,9026,1867,1185,107657,1996,11,17,17/11/1996
329,1913,665,659,102,1044,3818,3493,12571,1257,5778,3278,519,6114,15712,3943,7155,1324,4562,6678,6721,2552,1032,2070,3956,1857,3181,3215,1002,6548,1597,836,115481,1996,11,24,24/11/1996
187,2320,510,558,1606,892,3289,3288,26731,1201,5000,4642,3335,6652,16418,3622,12650,3075,13218,8986,5748,3347,891,1310,6397,2517,3314,2740,1375,4731,5265,654,156469,1996,12,1,01/12/1996
3668,1807,1147,852,2045,1527,4203,5648,17172,3706,11167,6535,3783,11161,14199,12895,10796,3795,12793,16679,6382,3836,885,5100,5421,5205,4452,5160,3853,12909,7672,1126,207579,1996,12,8,08/12/1996
4086,3290,1155,1402,5735,1786,8388,4583,18898,3711,5594,7205,6597,13437,32661,12516,13184,3104,9251,11394,12269,2561,2287,4416,5367,6285,4109,6829,3465,22512,7090,3243,248410,1996,12,15,15/12/1996
2515,5998,1755,1629,6525,1401,7955,5247,19445,3301,10089,9404,3983,9335,34412,15259,10597,2389,11382,13637,12092,2084,3287,8629,5847,5399,5584,6730,2751,19540,6787,3267,258255,1996,12,22,22/12/1996
1599,4469,956,1534,4515,1510,4906,4891,23291,2699,12943,7336,3402,11641,37500,13741,9037,4377,10671,12186,8717,3156,3114,7271,6691,4363,5424,8222,3045,21755,8384,2225,255571,1996,12,29,29/12/1996
4243,5988,886,2437,5418,2035,9837,6002,20884,3675,12330,6399,3401,28307,51295,13551,10347,5009,11423,12550,10001,3781,4129,6866,10068,5359,6274,8626,3433,7016,6426,3835,291831,1997,1,5,05/01/1997
3841,9311,1813,2847,5979,2170,14418,9901,9540,3435,16827,8777,4711,33687,72976,17659,11298,4418,14152,11894,16454,4740,3749,7423,11115,9091,6413,10368,4195,,8740,6057,347999,1997,1,12,12/01/1997
6714,11250,1557,2227,7148,2589,15046,11625,83007,4671,24680,18183,8632,44116,76490,26201,12313,5143,12984,33760,22081,8111,3881,12483,7853,8721,8191,12054,4658,7799,7838,6631,518637,1997,1,19,19/01/1997
2473,2558,1193,1224,4596,1899,9161,11808,46272,3468,13204,11942,11628,18147,37052,9086,11366,2363,19598,14295,10405,2960,2668,3734,8008,4658,6199,5522,1974,29291,4098,2287,315137,1997,1,26,26/01/1997
3410,9300,1182,1593,5808,2758,13749,12039,55454,3830,16775,14536,12351,23221,60811,18321,10346,3569,23284,6090,13326,6327,3311,6021,10065,7042,6019,10336,3740,34648,5479,3672,408413,1997,2,2,02/02/1997
8228,8939,1120,2109,8243,2606,16003,11211,53688,3181,18324,14668,9392,26219,56749,18060,8180,3953,17518,6319,15857,7266,3419,9969,10442,6562,7149,10296,3523,35058,7147,6269,417667,1997,2,9,09/02/1997
3861,9220,1347,1583,8201,2815,19522,11522,58882,4455,16451,13630,12807,23386,49350,19071,,3798,10595,10833,17032,6111,2845,10502,9580,7307,6727,8065,3124,35764,8391,7279,404056,1997,2,16,16/02/1997
4832,9517,1707,2265,6634,2682,17140,14966,57531,6688,23297,13934,17864,28749,48013,21283,,2535,16026,13206,17470,4898,2518,13846,11051,9569,5700,6588,3911,32509,10113,5664,432706,1997,2,23,23/02/1997
12182,10494,2260,2564,8444,3921,16944,12166,72947,7312,26538,18777,22078,29398,79291,22753,,6520,25301,14357,20450,7561,2440,21077,12236,9976,6268,11875,5930,31390,7696,8039,539185,1997,3,2,02/03/1997
6277,14282,1847,3759,11528,4033,20567,20963,59585,5833,24913,13773,17038,28295,92602,20183,,12076,30384,10860,20856,8985,3050,10799,13440,10787,8986,15272,4058,47196,7744,9297,559268,1997,3,9,09/03/1997
4266,18321,2154,3669,17082,3992,23617,24041,106408,5701,29224,14044,13945,50706,107282,22074,,5923,32281,12620,26504,11785,7379,10321,15257,19250,10415,18692,3948,58877,7835,8460,696073,1997,3,16,16/03/1997
1457,15923,1986,4129,20224,2717,23295,22947,134937,5448,27671,14277,11505,54646,89213,24013,,4930,24085,14335,30819,10945,5523,9320,17461,14260,10468,18487,3445,45589,7248,5897,677200,1997,3,23,23/03/1997
2060,22506,4406,7044,29264,4002,34857,18898,303667,11392,38955,15614,16383,74077,167743,31651,22687,8714,33941,27363,48007,19565,14918,10747,19372,43381,21054,29486,6858,70306,10289,7678,1176885,1997,3,30,30/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,3,03/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,13,13/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,20,20/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,27,27/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,4,04/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,11,11/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,18,18/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,25,25/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,1,01/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,8,08/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,15,15/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,22,22/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,29,29/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,7,6,06/07/1997
,,,,,,,,,6,,,,,,5,,15,,,,3,,,,,,,,,,16,45,1997,7,13,13/07/1997
33,,26,,,44,27,220,,95,,14,35,228,,202,197,37,52,,,81,65,,,77,981,219,37,121,16,77,2884,1997,7,20,20/07/1997
32,359,25,25,107,30,247,275,459,81,439,182,82,1017,649,203,161,30,46,232,72,97,55,35,252,199,1249,179,38,1356,30,121,8364,1997,7,27,27/07/1997
31,256,28,61,160,58,252,278,650,99,259,128,81,1561,535,212,63,33,57,141,203,106,32,51,180,187,1732,197,23,5897,52,76,13679,1997,8,3,03/08/1997
