AGUASCALIENTES ,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS ,CHIHUAHUA,CIUDAD DE MEXICO,DURANGO ,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MÉXICO,MICHOACÁN,MORELOS,NAYARIT,NUEVO LEÓN,OAXACA ,PUEBLA ,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS ,TLAXCALA ,VERACRUZ,YUCATÁN,ZACATECAS ,NACIONAL,año,mes,dia,fecha
11,40,1,7,9,3,36,9,,9,23,10,11,5,47,5,29,1,5,13,7,1,5,19,14,7,5,27,15,175,1,4,554,1994,8,28,28/08/1994
25,127,7,12,23,19,36,19,2,20,47,8,48,26,83,20,48,11,10,24,23,8,4,22,16,18,49,60,93,715,4,9,1636,1994,9,4,04/09/1994
34,154,9,17,15,27,48,24,25,22,110,19,31,46,133,43,53,14,56,31,40,15,22,22,36,11,101,106,282,1295,7,23,2871,1994,9,11,11/09/1994
50,121,4,21,21,12,48,85,64,25,825,10,22,51,103,33,43,21,34,26,21,10,30,33,27,10,438,101,381,,1,25,2696,1994,9,18,18/09/1994
56,258,24,22,27,44,96,64,50,59,,32,60,130,328,46,78,42,56,44,72,16,52,70,45,24,,115,931,,13,28,2882,1994,9,25,25/09/1994
114,332,59,58,135,38,142,97,139,132,,54,72,253,770,61,141,72,121,88,170,40,69,135,113,44,,244,,,27,41,3761,1994,10,2,02/10/1994
41,230,17,33,38,42,51,82,124,57,,27,65,465,428,62,77,15,67,53,96,23,51,386,39,21,,158,,,16,18,2782,1994,10,9,09/10/1994
37,192,4,30,39,20,89,59,194,34,,24,47,389,293,43,60,15,50,45,69,12,26,883,29,28,,124,,,24,23,2882,1994,10,16,16/10/1994
40,226,10,30,41,28,81,64,90,37,,29,48,407,321,41,52,25,44,41,77,22,16,,33,25,,111,,,8,22,1969,1994,10,23,23/10/1994
34,212,8,23,49,23,82,55,45,30,,26,53,438,293,26,57,14,36,37,57,20,36,,28,24,,134,,,20,11,1871,1994,10,30,30/10/1994
33,133,8,22,28,18,48,50,69,22,,27,32,633,223,15,38,25,39,28,41,10,29,,21,9,,91,,,15,25,1732,1994,11,6,06/11/1994
48,186,12,25,49,41,76,66,32,35,,37,50,989,282,35,69,23,46,50,60,13,19,,41,16,,132,,,20,16,2468,1994,11,13,13/11/1994
52,168,21,35,44,26,52,71,138,17,,34,42,1166,262,29,73,23,41,48,50,19,14,,30,31,,143,,203,25,21,2878,1994,11,20,20/11/1994
43,183,11,18,52,28,57,76,336,28,,38,36,2262,289,26,77,18,42,52,59,14,17,,36,35,18,137,16,290,14,121,4429,1994,11,27,27/11/1994
38,183,10,26,52,17,55,64,265,28,,35,42,3577,242,45,69,16,39,37,41,10,14,,29,26,14,126,12,196,13,7,5328,1994,12,4,04/12/1994
39,161,5,22,48,35,46,89,227,22,104,36,40,,253,47,64,15,63,51,43,23,19,36,47,33,18,156,27,264,29,18,2080,1994,12,11,11/12/1994
24,142,8,29,42,28,45,68,157,20,76,34,38,,138,27,63,15,40,20,,9,14,8,36,28,16,101,12,174,11,13,1436,1994,12,18,18/12/1994
32,170,6,13,48,14,39,44,36,17,71,24,24,,126,17,40,10,26,45,,14,31,6,16,10,9,91,7,162,17,6,1171,1994,12,25,25/12/1994
34,194,5,13,19,12,26,60,251,13,63,22,29,,136,24,49,15,24,30,55,5,11,7,17,11,10,69,11,156,19,6,1396,1995,1,12,12/01/1995
34,197,10,29,43,23,60,83,227,37,73,40,40,,248,46,37,20,31,14,36,25,12,14,54,27,27,88,18,194,25,20,1832,1995,1,8,08/01/1995
67,231,13,16,67,29,81,107,132,57,130,59,58,,336,76,59,24,56,57,65,22,37,20,53,28,27,161,22,307,33,23,2453,1995,1,15,15/01/1995
67,240,15,41,38,23,70,88,178,73,110,47,78,,392,66,66,41,67,56,77,13,21,17,67,59,36,207,22,312,36,22,2645,1995,1,22,22/01/1995
57,354,8,35,52,32,68,132,143,110,139,55,53,,431,44,68,26,73,47,101,33,26,12,80,47,34,182,31,404,51,24,2952,1995,1,29,29/01/1995
64,385,12,26,54,28,74,246,136,93,490,44,73,,442,74,81,26,83,48,137,31,22,10,68,50,30,189,35,468,67,25,3611,1995,2,5,05/02/1995
52,418,11,23,146,25,96,578,152,54,3044,71,177,,736,70,92,26,71,64,74,35,32,22,134,47,20,228,36,422,360,24,7340,1995,2,12,12/02/1995
58,392,11,20,53,15,68,544,235,66,,97,124,36,753,92,129,19,86,49,73,32,34,14,110,43,29,221,36,375,603,25,4442,1995,2,19,19/02/1995
60,448,21,16,62,58,78,807,195,70,,76,82,89,557,126,140,32,90,73,86,39,39,16,102,57,40,256,23,403,892,36,5069,1995,2,26,26/02/1995
73,440,10,8,69,37,108,952,168,99,,77,73,91,558,141,151,38,94,70,93,32,40,16,94,83,30,266,29,379,876,39,5234,1995,3,5,05/03/1995
96,537,27,51,55,60,79,1571,240,363,,82,58,84,509,144,158,28,83,80,78,34,43,53,97,66,20,307,31,363,,34,5431,1995,3,12,12/03/1995
83,922,16,56,79,36,65,4178,150,335,,84,94,98,503,104,130,20,161,77,83,35,39,83,103,61,42,262,14,389,,29,8331,1995,3,19,19/03/1995
78,995,6,25,59,40,79,,157,,,77,65,99,397,103,112,17,63,67,90,37,31,43,70,51,31,258,17,320,,28,3415,1995,3,26,26/03/1995
67,2762,6,33,72,36,48,,190,,,68,63,94,465,73,146,16,77,61,80,42,30,43,79,78,42,266,35,368,,46,5386,1995,4,2,02/04/1995
278,1316,15,34,86,35,61,,140,,,94,76,103,521,110,113,34,88,80,78,38,41,43,76,57,38,252,29,378,,25,4239,1995,4,9,09/04/1995
284,3140,12,15,61,14,49,,155,,,49,44,44,236,67,68,13,40,61,45,18,40,30,38,36,71,148,25,224,,18,5045,1995,4,16,16/04/1995
399,,25,33,75,30,80,,173,,,89,58,104,429,84,125,24,79,68,77,43,47,50,90,63,36,304,24,517,,32,3158,1995,4,23,23/04/1995
840,,20,26,104,26,77,,172,,,100,67,96,462,87,134,27,96,,93,28,37,51,107,73,36,255,24,2269,,136,5443,1995,4,30,30/04/1995
,,16,48,60,25,56,,148,,,67,50,66,382,54,100,19,40,,88,11,34,41,69,47,29,187,28,,,213,1878,1995,5,7,07/05/1995
,,18,35,66,27,80,,197,,,89,55,87,440,78,115,25,61,,83,24,32,50,85,57,23,271,21,,,1325,3344,1995,5,14,14/05/1995
,,23,37,88,32,75,,199,,,92,75,108,538,100,129,23,73,,134,35,44,49,112,75,30,241,30,,,147,2489,1995,5,21,21/05/1995
,,24,54,78,40,108,,208,,,79,62,112,493,125,115,29,120,,124,40,55,50,96,87,28,267,22,,,,2416,1995,5,28,28/05/1995
,,16,57,83,33,85,,217,,154,220,62,98,614,175,142,30,91,,177,30,62,51,122,86,42,286,19,,12,,2964,1995,6,4,04/06/1995
,,22,56,100,31,261,,265,,128,129,70,149,595,847,133,37,89,,199,49,50,56,146,83,39,242,28,,16,,3820,1995,6,11,11/06/1995
,,16,50,136,50,342,,209,,133,105,71,108,606,3742,131,33,95,,101,25,51,53,293,79,42,318,32,,21,,6842,1995,6,18,18/06/1995
,,29,31,78,34,587,,436,,130,94,76,128,615,,128,26,78,,682,54,46,62,472,70,40,291,36,,22,,4245,1995,6,25,25/06/1995
,,20,32,105,40,569,,755,,118,108,80,166,627,,136,25,112,,897,41,50,59,1686,65,27,285,25,,19,,6047,1995,7,2,02/07/1995
,,30,37,125,48,758,,2669,91,153,156,115,163,1188,,164,42,124,,1013,51,47,63,,89,50,385,146,,28,,7735,1995,7,9,09/07/1995
,,26,33,107,54,,121,6793,74,171,161,118,231,2055,,187,42,156,,1398,55,58,81,,93,65,417,399,,30,,12925,1995,7,16,16/07/1995
,,34,37,171,80,,147,9994,108,157,170,163,246,1994,,243,44,146,,1945,84,62,72,,92,50,482,415,,27,,16963,1995,7,23,23/07/1995
,,24,40,132,51,,124,,77,204,184,111,217,1348,,175,41,129,,7308,80,58,91,,65,47,837,518,,35,,11896,1995,7,30,30/07/1995
,,50,57,111,95,,121,,86,149,126,114,208,1199,,176,53,144,,,71,76,90,,105,71,,751,,28,,3881,1995,8,6,06/08/1995
76,190,30,68,167,114,,174,,92,173,196,123,258,1308,,203,64,148,,,192,107,90,,96,62,,,823,42,62,4858,1995,8,13,13/08/1995
123,355,80,92,209,109,,269,,170,255,309,200,360,1815,,339,65,268,,,182,110,156,,153,98,,,1215,55,73,7060,1995,8,20,20/08/1995
160,347,61,84,180,76,,199,,106,232,208,174,303,1610,,238,55,198,,,73,109,90,,129,78,,,855,40,63,5668,1995,8,27,27/08/1995
106,343,42,54,146,102,,192,,81,187,226,159,260,1114,,150,60,126,,,115,132,82,,109,70,,,749,30,57,4692,1995,9,3,03/09/1995
151,437,32,82,153,108,,200,,123,263,309,122,330,1007,,169,65,218,,,91,109,111,,121,107,,,739,36,68,5151,1995,9,10,10/09/1995
196,434,43,96,193,137,,253,,100,252,204,125,430,826,,213,57,213,,,97,170,130,,177,194,,,896,49,98,5583,1995,9,17,17/09/1995
174,491,55,87,236,140,,385,,142,309,374,123,337,1277,,230,73,276,,,121,326,145,,205,200,,,919,89,115,6829,1995,9,24,24/09/1995
324,710,70,73,335,253,,464,,290,455,462,125,618,1899,,369,116,621,,,274,411,311,,302,302,,,1276,129,160,10349,1995,10,1,01/10/1995
170,365,69,10,336,80,,250,,95,244,243,103,213,925,,183,105,201,,,89,431,93,,139,159,,,910,46,89,5548,1995,10,8,08/10/1995
126,340,130,28,167,34,,232,,55,126,153,283,137,867,,146,52,146,,,65,337,80,,101,68,,,502,23,48,4246,1995,10,15,15/10/1995
108,316,209,38,144,54,,227,,73,139,155,990,182,795,,158,84,157,,,73,562,85,,129,50,,,458,46,39,5271,1995,10,22,22/10/1995
172,525,758,34,312,80,1504,322,,98,248,258,3620,242,1402,,207,86,231,,,88,2827,142,,117,137,,,651,66,65,14192,1995,10,29,29/10/1995
65,118,,18,123,39,308,129,78,56,183,64,5,361,930,6,104,77,146,25,14,120,5,116,11,86,146,67,4,569,141,43,4157,1995,11,10,10/11/1995
226,460,3,97,329,156,601,469,372,194,577,140,65,822,2290,12,362,168,496,162,59,235,4,275,42,279,327,203,23,1242,212,197,11099,1995,11,12,12/11/1995
250,437,2,109,355,172,588,406,393,194,592,212,40,912,2151,49,449,141,506,156,83,216,9,272,89,270,439,148,38,1359,283,166,11486,1995,11,19,19/11/1995
213,407,13,178,331,187,556,413,381,217,565,184,23,886,2457,105,486,134,454,124,104,226,1,251,97,249,358,198,32,1157,223,146,11356,1995,11,26,26/11/1995
210,560,12,147,414,230,891,587,913,253,714,236,24,1049,3138,312,617,147,648,207,164,304,12,332,209,330,450,424,73,1416,278,199,15500,1995,12,3,03/12/1995
273,559,3,204,402,252,802,577,1606,218,717,265,18,1085,2973,459,544,167,610,710,710,336,3,439,373,349,448,852,186,1581,231,210,18162,1995,12,10,10/12/1995
212,531,2,144,338,201,598,519,1580,172,587,253,15,938,2598,625,489,124,519,473,679,258,7,355,398,378,285,896,173,1324,207,193,16071,1995,12,17,17/12/1995
237,404,3,123,255,187,766,422,1776,140,590,250,14,814,2507,804,495,171,534,441,684,175,1,294,395,227,254,774,192,1194,205,115,15443,1995,12,24,24/12/1995
180,535,1,107,307,236,665,445,2223,375,527,207,4,896,2551,519,398,126,397,511,610,305,7,282,307,136,365,537,185,1180,216,82,15422,1995,12,31,31/12/1995
374,760,6,181,455,259,785,551,3664,292,925,280,38,1582,5049,778,585,165,1049,688,950,454,30,595,480,345,526,1018,275,1674,273,244,25330,1996,1,7,07/01/1996
866,1210,69,328,899,457,596,1266,7575,703,1874,584,76,2978,9008,1610,1298,309,2292,1247,1261,1470,91,1018,994,784,999,2875,383,3937,296,522,49875,1996,1,14,14/01/1996
999,1412,44,220,615,601,2179,1485,5662,1144,1419,953,52,2460,9290,1848,1308,286,1534,1524,2766,644,39,875,932,615,643,1744,401,2960,346,577,47577,1996,1,21,21/01/1996
297,877,25,119,600,269,608,706,3121,230,638,378,81,1388,4996,450,424,167,1182,722,1156,405,44,324,654,430,368,1217,275,1235,223,135,23744,1996,1,28,28/01/1996
226,831,27,141,698,259,598,712,2977,242,654,325,152,1425,5215,664,481,244,896,552,903,350,42,246,629,405,299,1126,364,1297,245,143,23368,1996,2,4,04/02/1996
195,496,28,180,909,185,657,652,2277,242,722,379,224,1213,6583,681,736,261,1334,510,827,314,46,247,628,306,276,808,283,1255,172,137,23763,1996,2,11,11/02/1996
243,593,31,208,931,230,757,773,2543,340,983,690,98,1415,6796,1063,564,244,1058,618,1252,580,21,332,768,348,410,1610,536,1391,191,175,27792,1996,2,18,18/02/1996
195,668,63,92,364,125,277,447,2336,179,467,227,204,773,3098,404,430,232,523,245,309,284,87,188,340,295,199,786,77,1206,77,39,15236,1996,2,25,25/02/1996
174,563,43,120,385,146,218,312,3453,123,371,154,214,581,2163,310,311,196,344,214,354,232,96,151,342,214,173,670,90,968,94,70,13849,1996,3,3,03/03/1996
227,601,56,108,358,139,217,296,1996,118,320,148,201,539,2021,318,515,173,376,244,273,216,114,150,265,216,156,594,76,791,85,66,11973,1996,3,10,10/03/1996
148,639,40,116,283,123,258,342,1734,125,322,149,206,533,2129,265,323,409,305,156,277,196,144,106,225,224,120,472,67,780,75,77,11368,1996,3,17,17/03/1996
137,531,20,92,242,88,276,291,1434,165,207,143,152,381,1446,210,282,469,267,119,259,146,72,101,188,191,123,470,45,699,49,53,9348,1996,3,24,24/03/1996
147,575,50,103,199,109,203,391,1464,205,304,131,166,436,1387,190,306,,281,153,337,169,153,148,212,165,126,453,51,668,75,56,9413,1996,3,31,31/03/1996
169,337,14,104,128,40,125,206,906,82,142,100,86,263,818,110,157,,214,113,144,116,119,82,101,97,81,373,40,389,46,21,5723,1996,4,7,07/04/1996
123,559,32,112,271,102,212,301,1542,173,239,158,193,488,1343,203,302,,464,124,241,85,89,138,217,228,150,511,70,896,64,75,9705,1996,4,14,14/04/1996
139,498,54,82,251,79,213,356,1634,176,315,162,183,480,1551,198,353,,428,177,247,168,162,152,299,254,156,620,70,1138,67,56,10718,1996,4,21,21/04/1996
129,518,37,91,235,84,227,324,2404,131,352,681,186,511,1809,257,403,,457,165,245,174,146,140,255,247,170,529,58,1272,55,51,12343,1996,4,28,28/04/1996
107,421,45,156,195,93,276,356,1283,133,236,537,287,401,1610,190,310,,318,67,199,141,139,113,200,164,106,477,54,921,76,43,9654,1996,5,5,05/05/1996
148,467,39,113,216,89,279,427,1533,115,298,697,248,551,1701,231,317,,377,205,233,136,114,127,233,202,142,524,62,1084,140,93,11141,1996,5,12,12/05/1996
162,617,88,82,232,125,304,431,1765,201,341,741,297,626,1742,188,305,,591,95,279,122,112,135,427,260,237,507,79,1101,119,116,12427,1996,5,19,19/05/1996
164,579,81,76,466,108,368,456,2023,196,400,972,278,718,2598,296,462,,604,277,385,274,141,137,397,245,443,541,82,1088,139,117,15111,1996,5,26,26/05/1996
161,641,92,65,775,112,366,481,1783,189,494,1593,256,729,4464,262,390,,487,261,394,186,155,175,481,318,460,626,78,1204,141,187,18006,1996,6,2,02/06/1996
219,577,98,101,981,116,397,470,2089,152,521,,440,966,6415,352,410,,474,321,367,227,195,214,517,302,541,720,74,1496,153,132,20037,1996,6,9,09/06/1996
183,631,78,83,1053,89,361,497,2055,214,499,,304,967,7716,403,363,,488,420,355,162,176,250,442,289,645,628,81,1278,132,182,21024,1996,6,16,16/06/1996
166,561,120,170,1108,125,443,539,2325,168,512,,1280,997,17741,375,444,,509,412,334,283,226,318,435,325,479,692,94,1273,148,125,32727,1996,6,23,23/06/1996
189,595,155,100,3096,111,357,419,2040,159,541,,1829,899,,381,425,,473,344,392,237,366,225,401,334,586,631,100,1229,110,107,16831,1996,6,30,30/06/1996
194,528,93,131,,104,387,536,2001,127,511,,5239,1014,,312,347,,453,354,352,241,304,298,417,366,532,684,77,1066,132,127,16927,1996,7,7,07/07/1996
204,585,98,127,,150,399,517,1931,164,511,,,826,,329,346,90,587,256,303,277,267,211,361,381,456,686,122,1161,149,95,11589,1996,7,14,14/07/1996
232,561,103,122,,219,318,454,2073,135,543,,,865,,405,416,104,547,302,433,289,235,228,368,374,543,790,134,1025,113,114,12045,1996,7,21,21/07/1996
199,595,122,108,,199,423,469,1777,180,568,,,787,,420,429,75,850,384,417,284,238,208,424,482,469,779,120,1112,125,105,12348,1996,7,28,28/07/1996
238,518,113,127,,344,330,492,2158,218,594,,,960,,388,412,80,743,444,426,274,266,272,376,417,456,675,97,1165,137,144,12864,1996,8,4,04/08/1996
380,528,104,106,,340,356,499,2188,217,616,,,1127,,462,381,98,808,397,696,294,256,299,388,339,572,626,90,1171,149,199,13686,1996,8,11,11/08/1996
333,592,134,97,,367,332,513,2222,243,551,,,1011,,446,377,162,1274,284,878,314,339,309,413,353,461,716,101,1150,144,206,14322,1996,8,18,18/08/1996
439,583,136,127,,326,567,485,2342,301,645,,,1063,,618,327,202,536,446,893,334,210,350,465,344,414,534,118,1213,173,223,14414,1996,8,25,25/08/1996
534,601,90,121,,338,420,631,2610,208,590,,,957,,433,315,206,907,379,811,346,229,291,440,346,412,755,111,1167,189,196,14633,1996,9,1,01/09/1996
465,586,134,158,,257,417,684,2569,216,517,,,642,,416,332,183,1008,358,956,339,181,302,350,383,433,625,83,1209,135,133,14071,1996,9,8,08/09/1996
350,584,92,136,,383,372,736,2992,143,979,,,747,,411,337,177,674,476,919,323,288,289,336,333,461,752,94,1227,144,127,14882,1996,9,15,15/09/1996
316,592,144,94,,212,285,597,2171,188,863,,,833,,363,256,91,548,364,636,369,167,183,216,308,330,605,83,1023,116,106,12059,1996,9,22,22/09/1996
493,964,281,147,,407,596,1256,4604,268,854,,,1457,,814,489,174,1616,813,810,711,174,459,373,527,879,1152,212,1807,114,165,22616,1996,9,29,29/09/1996
305,758,121,160,324,136,998,607,1652,151,986,,643,1570,5629,956,1410,252,845,847,720,437,729,498,380,829,609,753,342,3147,517,149,27460,1996,10,9,09/10/1996
842,1714,297,247,1173,394,1876,2275,9136,451,2380,,1582,4165,11064,2140,2872,712,2478,1354,2232,1018,1199,1143,995,1651,1131,1826,680,6444,938,421,66830,1996,10,13,13/10/1996
1035,2129,337,331,1607,511,2424,2407,12863,524,2794,1545,1709,5030,15169,2805,2552,724,2655,1654,2427,1205,1249,1307,1368,1687,1363,2195,643,6913,1117,545,82824,1996,10,20,20/10/1996
995,2240,460,388,1516,601,2619,2717,14280,643,3168,1637,1807,6319,17275,2809,3160,981,3171,1935,2359,1388,1369,1892,1695,1527,1631,2201,669,7288,1652,511,92903,1996,10,27,27/10/1996
1255,2078,416,300,1184,660,2682,3635,14683,776,3681,1470,2172,7228,23278,2971,2490,1151,3329,1849,2831,1588,1770,1725,1830,1675,1424,2443,530,6776,1491,505,101876,1996,11,3,03/11/1996
981,2277,425,506,,661,2470,3048,15248,625,3371,1556,,6389,,2772,2682,1015,3386,1852,2588,1323,1235,1702,1559,1553,1470,2915,648,6932,1382,504,73075,1996,11,10,10/11/1996
1120,2590,388,580,,663,3367,3263,14661,574,3444,1751,430,6396,,3235,3290,1116,3810,2367,3119,1593,910,1796,1787,1630,1872,3208,719,9209,1426,532,80846,1996,11,17,17/11/1996
1119,2256,393,456,1425,764,3576,3064,12297,647,3340,1835,1748,5695,13408,2680,2221,1015,4227,2279,2851,1367,1117,1696,1375,1475,1687,2974,662,10191,1459,592,91891,1996,11,24,24/11/1996
1299,2590,285,494,1577,540,3550,3175,11276,562,3339,2002,1748,4895,12595,2855,2044,969,3562,2132,2702,1702,1368,1548,1572,2439,1762,2576,610,10270,1424,616,90078,1996,12,1,01/12/1996
1181,2338,349,459,1437,604,3014,2794,10466,541,3123,1511,1458,4836,10599,3271,1941,714,3408,1625,2358,2051,1325,1263,1341,1543,1300,2150,490,9377,1010,704,80581,1996,12,8,08/12/1996
1051,1959,362,582,1454,539,3021,2573,9073,540,2545,1387,1391,4251,9005,2359,1991,634,3292,1631,2192,1417,712,1111,1185,1487,1041,2401,426,7809,823,638,70882,1996,12,15,15/12/1996
791,1606,252,320,1300,626,2127,2039,7909,396,2595,1443,1415,4013,7012,2277,1675,649,2202,1429,2035,1269,195,951,1225,1344,949,1826,450,6419,705,752,60196,1996,12,22,22/12/1996
736,1424,156,295,1214,433,1391,1569,7345,335,2249,1011,1163,3498,5846,1594,3084,506,2218,1216,1832,1006,287,1210,1105,893,897,1101,405,5680,923,562,53184,1996,12,29,29/12/1996
1516,2394,266,715,2151,1008,1443,3443,17262,698,3800,1505,1842,7935,13488,2394,,739,5517,1270,1994,2293,561,1766,1972,1458,1197,2801,628,6515,1956,855,93382,1997,1,5,05/01/1997
3494,6822,1203,1622,6109,2857,4221,8801,50246,2637,9221,4064,5036,19408,39587,5834,,2317,17709,3785,6336,5305,2914,4621,5819,5492,3417,9462,1713,14518,5086,2739,262395,1997,1,12,12/01/1997
8614,15209,2876,4395,16144,4259,14056,29492,122060,8489,26007,8805,8614,46415,96639,23002,,4666,30651,9263,22327,11902,8733,13613,12578,17935,8463,21646,3367,33970,5167,7511,646868,1997,1,19,19/01/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,1,26,26/01/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,2,2,02/02/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,2,9,09/02/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,2,16,16/02/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,2,23,23/02/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,2,02/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,9,09/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,16,16/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,23,23/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,30,30/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,3,03/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,13,13/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,20,20/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,27,27/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,4,04/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,11,11/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,18,18/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,25,25/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,1,01/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,8,08/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,15,15/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,22,22/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,29,29/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,7,6,06/07/1997
137,683,28,55,135,80,141,658,338,112,210,113,162,378,656,203,301,82,94,172,111,42,136,35,89,113,114,296,81,695,29,59,6538,1997,7,13,13/07/1997
170,1119,43,87,176,80,276,441,575,132,301,237,254,832,1151,303,352,97,135,220,213,76,204,58,198,144,1731,795,100,1212,74,55,11841,1997,7,20,20/07/1997
239,1205,51,89,175,101,313,699,968,121,352,285,273,2343,1453,329,343,98,234,260,331,104,234,59,214,252,3045,785,104,6005,94,87,21245,1997,7,27,27/07/1997
254,1035,32,113,267,86,437,694,1366,183,413,282,354,3869,1784,435,283,96,297,254,391,99,249,189,195,333,6924,909,125,,100,74,22122,1997,8,3,03/08/1997
371,1434,103,164,488,150,761,960,2227,275,765,667,733,4748,3402,720,816,177,423,895,605,279,484,300,329,559,,971,207,,191,185,24389,1997,8,10,10/08/1997
385,1482,95,141,459,185,957,1016,2519,249,1049,710,738,14310,4210,913,854,229,515,820,718,339,533,325,395,609,,1084,172,,181,172,36364,1997,8,17,17/08/1997
385,1435,164,174,714,285,885,1101,2914,271,1050,848,927,,4738,907,1059,238,516,860,912,405,583,398,499,736,,1196,222,,206,244,24872,1997,8,24,24/08/1997
406,1438,172,247,818,219,922,1151,3159,269,1029,816,747,,4760,935,968,217,646,790,850,415,653,447,562,597,,1033,277,,267,253,25063,1997,8,31,31/08/1997
482,1403,429,211,797,252,890,1216,3434,285,975,890,949,,4606,1036,966,236,797,966,832,499,673,595,454,732,,1321,304,,244,240,26714,1997,9,7,07/09/1997
552,1548,510,234,839,313,1120,1226,4484,406,1169,1115,1168,,6145,1183,1085,317,994,884,1022,451,666,615,597,698,,1581,358,,388,265,31933,1997,9,14,14/09/1997
380,1513,330,188,954,269,849,1270,3636,340,998,871,807,,4859,1044,863,235,982,933,884,412,749,547,453,683,,1410,275,,306,211,27251,1997,9,21,21/09/1997
708,2502,668,361,2340,434,2170,3214,10388,723,2709,1968,1467,,11211,2407,1666,618,2580,2104,2196,896,929,1320,880,1750,,2633,631,,634,563,62670,1997,9,28,28/09/1997
254,989,88,198,378,200,637,803,3210,250,703,457,579,811,4254,731,314,146,714,491,669,220,460,274,313,504,158,897,141,769,253,224,21089,1997,10,9,09/10/1997
568,1726,212,298,831,337,962,1732,4298,414,1413,723,940,388,6020,1007,1066,369,1041,977,1145,427,569,735,646,869,563,1571,281,1414,395,358,34295,1997,10,12,12/10/1997
476,1845,145,339,702,273,1125,1560,4065,478,1319,690,891,1820,5312,1198,1102,344,962,1075,1041,425,716,697,622,840,,1400,300,,489,365,32616,1997,10,19,19/10/1997
569,2300,161,324,792,317,1177,1494,4564,520,1270,833,793,1864,5738,1094,1159,363,1032,1674,1163,483,874,861,661,932,,1592,322,,509,394,35829,1997,10,26,26/10/1997
507,2716,197,292,726,362,1024,1473,3652,327,1429,834,812,1966,5300,1074,1389,334,912,1086,1238,537,909,771,732,981,407,1452,262,2742,450,403,37296,1997,11,2,02/11/1997
494,2080,314,277,876,320,1189,1585,4423,348,1454,924,869,1569,5280,997,1096,324,1037,935,1110,586,842,803,754,827,421,1602,261,2766,491,437,37291,1997,11,9,09/11/1997
485,1531,261,282,807,227,1492,1368,4403,416,1451,809,789,995,5683,1150,1149,287,1054,970,1436,671,854,845,700,1020,610,1397,294,3122,605,338,37501,1997,11,16,16/11/1997
410,1400,213,215,660,246,915,1237,3706,334,1188,769,643,1032,5081,979,1013,201,810,914,1145,548,526,740,554,758,382,1220,268,2574,384,313,31378,1997,11,23,23/11/1997
543,1686,144,197,877,303,1056,1591,4242,429,1149,734,940,1427,6428,1151,959,280,1143,1013,1153,542,333,848,733,858,409,1746,283,2766,527,420,36910,1997,11,30,30/11/1997
394,1562,181,192,713,233,1037,1429,3648,313,1177,717,802,1642,7225,1030,769,213,1123,958,1151,458,456,804,610,731,399,1524,255,2328,607,348,35029,1997,12,7,07/12/1997
343,1313,85,196,615,330,1411,1119,3382,419,1220,772,642,1623,5231,1003,788,220,983,885,1081,443,452,684,651,846,323,1556,241,2120,709,290,31976,1997,12,14,14/12/1997
262,1345,85,143,536,260,957,1151,3061,277,1112,668,589,1340,3647,849,564,210,1055,732,863,424,399,527,565,827,386,1211,247,1696,747,218,26953,1997,12,21,21/12/1997
