AGUASCALIENTES ,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS ,CHIHUAHUA,CIUDAD DE MEXICO,DURANGO ,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MÉXICO,MICHOACÁN,MORELOS,NAYARIT,NUEVO LEÓN,OAXACA ,PUEBLA ,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS ,TLAXCALA ,VERACRUZ,YUCATÁN,ZACATECAS ,NACIONAL,año,mes,dia,fecha
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,2,02/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,9,09/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,16,16/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,23,23/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,3,30,30/03/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,3,03/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,13,13/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,20,20/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,4,27,27/04/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,4,04/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,11,11/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,18,18/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,5,25,25/05/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,1,01/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,8,08/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,15,15/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,22,22/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,6,29,29/06/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,7,6,06/07/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,7,13,13/07/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,7,20,20/07/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,7,27,27/07/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,8,3,03/08/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,8,10,10/08/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,8,17,17/08/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,8,24,24/08/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,8,31,31/08/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,9,7,07/09/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,9,14,14/09/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,9,21,21/09/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,9,28,28/09/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,10,9,09/10/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,10,12,12/10/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,10,19,19/10/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,10,26,26/10/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,11,2,02/11/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,11,9,09/11/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,11,16,16/11/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,11,23,23/11/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,11,30,30/11/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,12,7,07/12/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,12,14,14/12/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,12,21,21/12/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1997,12,28,28/12/1997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22881,1998,1,4,04/01/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,1,11,11/01/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71872,1998,1,18,18/01/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,1,25,25/01/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,2,1,01/02/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,2,8,08/02/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,2,15,15/02/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,2,22,22/02/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,3,1,01/03/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,3,8,08/03/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,3,15,15/03/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,3,22,22/03/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,3,29,29/03/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,4,5,05/04/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,4,12,12/04/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,4,19,19/04/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,4,26,26/04/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,5,3,03/05/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,5,10,10/05/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,5,17,17/05/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,5,24,24/05/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,5,31,31/05/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,6,7,07/06/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,6,14,14/06/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,6,21,21/06/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,6,28,28/06/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,7,5,05/07/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,7,12,12/07/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,7,19,19/07/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,7,26,26/07/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,8,2,02/08/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,8,9,09/08/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,8,16,16/08/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,8,23,23/08/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,8,30,30/08/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,9,6,06/09/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,9,13,13/09/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,9,20,20/09/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,9,27,27/09/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25789,1998,10,4,04/10/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,10,11,11/10/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,10,18,18/10/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,10,25,25/10/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,11,1,01/11/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,11,8,08/11/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,11,15,15/11/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,11,22,22/11/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,11,29,29/11/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,12,6,06/12/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,12,13,13/12/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,12,20,20/12/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1998,12,27,27/12/1998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16440,1999,1,3,03/01/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,1,10,10/01/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42832,1999,1,17,17/01/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,1,24,24/01/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,1,31,31/01/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,2,7,07/02/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,2,14,14/02/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,2,21,21/02/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,2,28,28/02/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,3,7,07/03/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,3,14,14/03/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,3,21,21/03/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,3,28,28/03/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,4,4,04/04/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,4,11,11/04/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,4,18,18/04/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,4,25,25/04/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,5,2,02/05/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,5,9,09/05/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,5,16,16/05/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,5,23,23/05/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,5,30,30/05/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,6,6,06/06/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,6,13,13/06/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,6,20,20/06/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,6,27,27/06/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,7,4,04/07/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,7,11,11/07/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,7,18,18/07/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,7,25,25/07/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,8,1,01/08/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,8,8,08/08/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,8,15,15/08/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,8,22,22/08/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,8,29,29/08/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,9,5,05/09/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,9,12,12/09/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,9,19,19/09/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,9,26,26/09/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41186,1999,10,3,03/10/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,10,10,10/10/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,10,17,17/10/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,10,24,24/10/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,10,31,31/10/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,11,7,07/11/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,11,14,14/11/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,11,21,21/11/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,11,28,28/11/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,12,5,05/12/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,12,12,12/12/1999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1999,12,19,19/12/1999
